DRG,CM-PCS,en
DRG13902,I442,"Atrioventricular block, complete"
DRG13902,I453,Trifascicular block
DRG13902,I495,Sick sinus syndrome
DRG13902,Q246,Congenital heart block
DRG13902,T82110A,"Breakdown (mechanical) of cardiac electrode, initial encounter"
DRG13902,T82111A,"Breakdown (mechanical) of cardiac pulse generator (battery), initial encounter"
DRG13902,T82118A,"Breakdown (mechanical) of other cardiac electronic device, initial encounter"
DRG13902,T82119A,"Breakdown (mechanical) of unspecified cardiac electronic device, initial encounter"
DRG13902,T82120A,"Displacement of cardiac electrode, initial encounter"
DRG13902,T82121A,"Displacement of cardiac pulse generator (battery), initial encounter"
DRG13902,T82128A,"Displacement of other cardiac electronic device, initial encounter"
DRG13902,T82129A,"Displacement of unspecified cardiac electronic device, initial encounter"
DRG13902,T82190A,"Other mechanical complication of cardiac electrode, initial encounter"
DRG13902,T82191A,"Other mechanical complication of cardiac pulse generator (battery), initial encounter"
DRG13902,T82198A,"Other mechanical complication of other cardiac electronic device, initial encounter"
DRG13902,T82199A,"Other mechanical complication of unspecified cardiac device, initial encounter"
