,DRG,CM-PCS,en
18805,DRG22004,0M5Q0ZZ,"Destruction of Right Ankle Bursa and Ligament, Open Approach"
18806,DRG22004,0M5Q3ZZ,"Destruction of Right Ankle Bursa and Ligament, Percutaneous Approach"
18807,DRG22004,0M5Q4ZZ,"Destruction of Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
18808,DRG22004,0M5R0ZZ,"Destruction of Left Ankle Bursa and Ligament, Open Approach"
18809,DRG22004,0M5R3ZZ,"Destruction of Left Ankle Bursa and Ligament, Percutaneous Approach"
18810,DRG22004,0M5R4ZZ,"Destruction of Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
18811,DRG22004,0M8Q0ZZ,"Division of Right Ankle Bursa and Ligament, Open Approach"
18812,DRG22004,0M8Q3ZZ,"Division of Right Ankle Bursa and Ligament, Percutaneous Approach"
18813,DRG22004,0M8Q4ZZ,"Division of Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
18814,DRG22004,0M8R0ZZ,"Division of Left Ankle Bursa and Ligament, Open Approach"
18815,DRG22004,0M8R3ZZ,"Division of Left Ankle Bursa and Ligament, Percutaneous Approach"
18816,DRG22004,0M8R4ZZ,"Division of Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
18817,DRG22004,0MBQ0ZZ,"Excision of Right Ankle Bursa and Ligament, Open Approach"
18818,DRG22004,0MBQ3ZZ,"Excision of Right Ankle Bursa and Ligament, Percutaneous Approach"
18819,DRG22004,0MBQ4ZZ,"Excision of Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
18820,DRG22004,0MBR0ZZ,"Excision of Left Ankle Bursa and Ligament, Open Approach"
18821,DRG22004,0MBR3ZZ,"Excision of Left Ankle Bursa and Ligament, Percutaneous Approach"
18822,DRG22004,0MBR4ZZ,"Excision of Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
18823,DRG22004,0MNQ0ZZ,"Release Right Ankle Bursa and Ligament, Open Approach"
18824,DRG22004,0MNQ3ZZ,"Release Right Ankle Bursa and Ligament, Percutaneous Approach"
18825,DRG22004,0MNQ4ZZ,"Release Right Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
18826,DRG22004,0MNQXZZ,"Release Right Ankle Bursa and Ligament, External Approach"
18827,DRG22004,0MNR0ZZ,"Release Left Ankle Bursa and Ligament, Open Approach"
18828,DRG22004,0MNR3ZZ,"Release Left Ankle Bursa and Ligament, Percutaneous Approach"
18829,DRG22004,0MNR4ZZ,"Release Left Ankle Bursa and Ligament, Percutaneous Endoscopic Approach"
18830,DRG22004,0MNRXZZ,"Release Left Ankle Bursa and Ligament, External Approach"
18831,DRG22004,0P8C0ZZ,"Division of Right Humeral Head, Open Approach"
18832,DRG22004,0P8C3ZZ,"Division of Right Humeral Head, Percutaneous Approach"
18833,DRG22004,0P8C4ZZ,"Division of Right Humeral Head, Percutaneous Endoscopic Approach"
18834,DRG22004,0P8D0ZZ,"Division of Left Humeral Head, Open Approach"
18835,DRG22004,0P8D3ZZ,"Division of Left Humeral Head, Percutaneous Approach"
18836,DRG22004,0P8D4ZZ,"Division of Left Humeral Head, Percutaneous Endoscopic Approach"
18837,DRG22004,0P8F0ZZ,"Division of Right Humeral Shaft, Open Approach"
18838,DRG22004,0P8F3ZZ,"Division of Right Humeral Shaft, Percutaneous Approach"
18839,DRG22004,0P8F4ZZ,"Division of Right Humeral Shaft, Percutaneous Endoscopic Approach"
18840,DRG22004,0P8G0ZZ,"Division of Left Humeral Shaft, Open Approach"
18841,DRG22004,0P8G3ZZ,"Division of Left Humeral Shaft, Percutaneous Approach"
18842,DRG22004,0P8G4ZZ,"Division of Left Humeral Shaft, Percutaneous Endoscopic Approach"
18843,DRG22004,0PBC0ZZ,"Excision of Right Humeral Head, Open Approach"
18844,DRG22004,0PBC3ZZ,"Excision of Right Humeral Head, Percutaneous Approach"
18845,DRG22004,0PBC4ZZ,"Excision of Right Humeral Head, Percutaneous Endoscopic Approach"
18846,DRG22004,0PBD0ZZ,"Excision of Left Humeral Head, Open Approach"
18847,DRG22004,0PBD3ZZ,"Excision of Left Humeral Head, Percutaneous Approach"
18848,DRG22004,0PBD4ZZ,"Excision of Left Humeral Head, Percutaneous Endoscopic Approach"
18849,DRG22004,0PBF0ZZ,"Excision of Right Humeral Shaft, Open Approach"
18850,DRG22004,0PBF3ZZ,"Excision of Right Humeral Shaft, Percutaneous Approach"
18851,DRG22004,0PBF4ZZ,"Excision of Right Humeral Shaft, Percutaneous Endoscopic Approach"
18852,DRG22004,0PBG0ZZ,"Excision of Left Humeral Shaft, Open Approach"
18853,DRG22004,0PBG3ZZ,"Excision of Left Humeral Shaft, Percutaneous Approach"
18854,DRG22004,0PBG4ZZ,"Excision of Left Humeral Shaft, Percutaneous Endoscopic Approach"
18855,DRG22004,0PCC0ZZ,"Extirpation of Matter from Right Humeral Head, Open Approach"
18856,DRG22004,0PCC3ZZ,"Extirpation of Matter from Right Humeral Head, Percutaneous Approach"
18857,DRG22004,0PCC4ZZ,"Extirpation of Matter from Right Humeral Head, Percutaneous Endoscopic Approach"
18858,DRG22004,0PCD0ZZ,"Extirpation of Matter from Left Humeral Head, Open Approach"
18859,DRG22004,0PCD3ZZ,"Extirpation of Matter from Left Humeral Head, Percutaneous Approach"
18860,DRG22004,0PCD4ZZ,"Extirpation of Matter from Left Humeral Head, Percutaneous Endoscopic Approach"
18861,DRG22004,0PCF0ZZ,"Extirpation of Matter from Right Humeral Shaft, Open Approach"
18862,DRG22004,0PCF3ZZ,"Extirpation of Matter from Right Humeral Shaft, Percutaneous Approach"
18863,DRG22004,0PCF4ZZ,"Extirpation of Matter from Right Humeral Shaft, Percutaneous Endoscopic Approach"
18864,DRG22004,0PCG0ZZ,"Extirpation of Matter from Left Humeral Shaft, Open Approach"
18865,DRG22004,0PCG3ZZ,"Extirpation of Matter from Left Humeral Shaft, Percutaneous Approach"
18866,DRG22004,0PCG4ZZ,"Extirpation of Matter from Left Humeral Shaft, Percutaneous Endoscopic Approach"
18867,DRG22004,0PHC04Z,"Insertion of Internal Fixation Device into Right Humeral Head, Open Approach"
18868,DRG22004,0PHC05Z,"Insertion of External Fixation Device into Right Humeral Head, Open Approach"
18869,DRG22004,0PHC06Z,"Insertion of Intramedullary Internal Fixation Device into Right Humeral Head, Open Approach"
18870,DRG22004,0PHC0BZ,"Insertion of Monoplanar External Fixation Device into Right Humeral Head, Open Approach"
18871,DRG22004,0PHC0CZ,"Insertion of Ring External Fixation Device into Right Humeral Head, Open Approach"
18872,DRG22004,0PHC0DZ,"Insertion of Hybrid External Fixation Device into Right Humeral Head, Open Approach"
18873,DRG22004,0PHC34Z,"Insertion of Internal Fixation Device into Right Humeral Head, Percutaneous Approach"
18874,DRG22004,0PHC35Z,"Insertion of External Fixation Device into Right Humeral Head, Percutaneous Approach"
18875,DRG22004,0PHC36Z,"Insertion of Intramedullary Internal Fixation Device into Right Humeral Head, Percutaneous Approach"
18876,DRG22004,0PHC3BZ,"Insertion of Monoplanar External Fixation Device into Right Humeral Head, Percutaneous Approach"
18877,DRG22004,0PHC3CZ,"Insertion of Ring External Fixation Device into Right Humeral Head, Percutaneous Approach"
18878,DRG22004,0PHC3DZ,"Insertion of Hybrid External Fixation Device into Right Humeral Head, Percutaneous Approach"
18879,DRG22004,0PHC44Z,"Insertion of Internal Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
18880,DRG22004,0PHC45Z,"Insertion of External Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
18881,DRG22004,0PHC46Z,"Insertion of Intramedullary Internal Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
18882,DRG22004,0PHC4BZ,"Insertion of Monoplanar External Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
18883,DRG22004,0PHC4CZ,"Insertion of Ring External Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
18884,DRG22004,0PHC4DZ,"Insertion of Hybrid External Fixation Device into Right Humeral Head, Percutaneous Endoscopic Approach"
18885,DRG22004,0PHD04Z,"Insertion of Internal Fixation Device into Left Humeral Head, Open Approach"
18886,DRG22004,0PHD05Z,"Insertion of External Fixation Device into Left Humeral Head, Open Approach"
18887,DRG22004,0PHD06Z,"Insertion of Intramedullary Internal Fixation Device into Left Humeral Head, Open Approach"
18888,DRG22004,0PHD0BZ,"Insertion of Monoplanar External Fixation Device into Left Humeral Head, Open Approach"
18889,DRG22004,0PHD0CZ,"Insertion of Ring External Fixation Device into Left Humeral Head, Open Approach"
18890,DRG22004,0PHD0DZ,"Insertion of Hybrid External Fixation Device into Left Humeral Head, Open Approach"
18891,DRG22004,0PHD34Z,"Insertion of Internal Fixation Device into Left Humeral Head, Percutaneous Approach"
18892,DRG22004,0PHD35Z,"Insertion of External Fixation Device into Left Humeral Head, Percutaneous Approach"
18893,DRG22004,0PHD36Z,"Insertion of Intramedullary Internal Fixation Device into Left Humeral Head, Percutaneous Approach"
18894,DRG22004,0PHD3BZ,"Insertion of Monoplanar External Fixation Device into Left Humeral Head, Percutaneous Approach"
18895,DRG22004,0PHD3CZ,"Insertion of Ring External Fixation Device into Left Humeral Head, Percutaneous Approach"
18896,DRG22004,0PHD3DZ,"Insertion of Hybrid External Fixation Device into Left Humeral Head, Percutaneous Approach"
18897,DRG22004,0PHD44Z,"Insertion of Internal Fixation Device into Left Humeral Head, Percutaneous Endoscopic Approach"
18898,DRG22004,0PHD45Z,"Insertion of External Fixation Device into Left Humeral Head, Percutaneous Endoscopic Approach"
18899,DRG22004,0PHD46Z,"Insertion of Intramedullary Internal Fixation Device into Left Humeral Head, Percutaneous Endoscopic Approach"
18900,DRG22004,0PHD4BZ,"Insertion of Monoplanar External Fixation Device into Left Humeral Head, Percutaneous Endoscopic Approach"
18901,DRG22004,0PHD4CZ,"Insertion of Ring External Fixation Device into Left Humeral Head, Percutaneous Endoscopic Approach"
18902,DRG22004,0PHD4DZ,"Insertion of Hybrid External Fixation Device into Left Humeral Head, Percutaneous Endoscopic Approach"
18903,DRG22004,0PHF04Z,"Insertion of Internal Fixation Device into Right Humeral Shaft, Open Approach"
18904,DRG22004,0PHF05Z,"Insertion of External Fixation Device into Right Humeral Shaft, Open Approach"
18905,DRG22004,0PHF06Z,"Insertion of Intramedullary Internal Fixation Device into Right Humeral Shaft, Open Approach"
18906,DRG22004,0PHF0BZ,"Insertion of Monoplanar External Fixation Device into Right Humeral Shaft, Open Approach"
18907,DRG22004,0PHF0CZ,"Insertion of Ring External Fixation Device into Right Humeral Shaft, Open Approach"
18908,DRG22004,0PHF0DZ,"Insertion of Hybrid External Fixation Device into Right Humeral Shaft, Open Approach"
18909,DRG22004,0PHF34Z,"Insertion of Internal Fixation Device into Right Humeral Shaft, Percutaneous Approach"
18910,DRG22004,0PHF35Z,"Insertion of External Fixation Device into Right Humeral Shaft, Percutaneous Approach"
18911,DRG22004,0PHF36Z,"Insertion of Intramedullary Internal Fixation Device into Right Humeral Shaft, Percutaneous Approach"
18912,DRG22004,0PHF3BZ,"Insertion of Monoplanar External Fixation Device into Right Humeral Shaft, Percutaneous Approach"
18913,DRG22004,0PHF3CZ,"Insertion of Ring External Fixation Device into Right Humeral Shaft, Percutaneous Approach"
18914,DRG22004,0PHF3DZ,"Insertion of Hybrid External Fixation Device into Right Humeral Shaft, Percutaneous Approach"
18915,DRG22004,0PHF44Z,"Insertion of Internal Fixation Device into Right Humeral Shaft, Percutaneous Endoscopic Approach"
18916,DRG22004,0PHF45Z,"Insertion of External Fixation Device into Right Humeral Shaft, Percutaneous Endoscopic Approach"
18917,DRG22004,0PHF46Z,"Insertion of Intramedullary Internal Fixation Device into Right Humeral Shaft, Percutaneous Endoscopic Approach"
18918,DRG22004,0PHF4BZ,"Insertion of Monoplanar External Fixation Device into Right Humeral Shaft, Percutaneous Endoscopic Approach"
18919,DRG22004,0PHF4CZ,"Insertion of Ring External Fixation Device into Right Humeral Shaft, Percutaneous Endoscopic Approach"
18920,DRG22004,0PHF4DZ,"Insertion of Hybrid External Fixation Device into Right Humeral Shaft, Percutaneous Endoscopic Approach"
18921,DRG22004,0PHG04Z,"Insertion of Internal Fixation Device into Left Humeral Shaft, Open Approach"
18922,DRG22004,0PHG05Z,"Insertion of External Fixation Device into Left Humeral Shaft, Open Approach"
18923,DRG22004,0PHG06Z,"Insertion of Intramedullary Internal Fixation Device into Left Humeral Shaft, Open Approach"
18924,DRG22004,0PHG0BZ,"Insertion of Monoplanar External Fixation Device into Left Humeral Shaft, Open Approach"
18925,DRG22004,0PHG0CZ,"Insertion of Ring External Fixation Device into Left Humeral Shaft, Open Approach"
18926,DRG22004,0PHG0DZ,"Insertion of Hybrid External Fixation Device into Left Humeral Shaft, Open Approach"
18927,DRG22004,0PHG34Z,"Insertion of Internal Fixation Device into Left Humeral Shaft, Percutaneous Approach"
18928,DRG22004,0PHG35Z,"Insertion of External Fixation Device into Left Humeral Shaft, Percutaneous Approach"
18929,DRG22004,0PHG36Z,"Insertion of Intramedullary Internal Fixation Device into Left Humeral Shaft, Percutaneous Approach"
18930,DRG22004,0PHG3BZ,"Insertion of Monoplanar External Fixation Device into Left Humeral Shaft, Percutaneous Approach"
18931,DRG22004,0PHG3CZ,"Insertion of Ring External Fixation Device into Left Humeral Shaft, Percutaneous Approach"
18932,DRG22004,0PHG3DZ,"Insertion of Hybrid External Fixation Device into Left Humeral Shaft, Percutaneous Approach"
18933,DRG22004,0PHG44Z,"Insertion of Internal Fixation Device into Left Humeral Shaft, Percutaneous Endoscopic Approach"
18934,DRG22004,0PHG45Z,"Insertion of External Fixation Device into Left Humeral Shaft, Percutaneous Endoscopic Approach"
18935,DRG22004,0PHG46Z,"Insertion of Intramedullary Internal Fixation Device into Left Humeral Shaft, Percutaneous Endoscopic Approach"
18936,DRG22004,0PHG4BZ,"Insertion of Monoplanar External Fixation Device into Left Humeral Shaft, Percutaneous Endoscopic Approach"
18937,DRG22004,0PHG4CZ,"Insertion of Ring External Fixation Device into Left Humeral Shaft, Percutaneous Endoscopic Approach"
18938,DRG22004,0PHG4DZ,"Insertion of Hybrid External Fixation Device into Left Humeral Shaft, Percutaneous Endoscopic Approach"
18939,DRG22004,0PNC0ZZ,"Release Right Humeral Head, Open Approach"
18940,DRG22004,0PNC3ZZ,"Release Right Humeral Head, Percutaneous Approach"
18941,DRG22004,0PNC4ZZ,"Release Right Humeral Head, Percutaneous Endoscopic Approach"
18942,DRG22004,0PND0ZZ,"Release Left Humeral Head, Open Approach"
18943,DRG22004,0PND3ZZ,"Release Left Humeral Head, Percutaneous Approach"
18944,DRG22004,0PND4ZZ,"Release Left Humeral Head, Percutaneous Endoscopic Approach"
18945,DRG22004,0PNF0ZZ,"Release Right Humeral Shaft, Open Approach"
18946,DRG22004,0PNF3ZZ,"Release Right Humeral Shaft, Percutaneous Approach"
18947,DRG22004,0PNF4ZZ,"Release Right Humeral Shaft, Percutaneous Endoscopic Approach"
18948,DRG22004,0PNG0ZZ,"Release Left Humeral Shaft, Open Approach"
18949,DRG22004,0PNG3ZZ,"Release Left Humeral Shaft, Percutaneous Approach"
18950,DRG22004,0PNG4ZZ,"Release Left Humeral Shaft, Percutaneous Endoscopic Approach"
18951,DRG22004,0PQC0ZZ,"Repair Right Humeral Head, Open Approach"
18952,DRG22004,0PQC3ZZ,"Repair Right Humeral Head, Percutaneous Approach"
18953,DRG22004,0PQC4ZZ,"Repair Right Humeral Head, Percutaneous Endoscopic Approach"
18954,DRG22004,0PQCXZZ,"Repair Right Humeral Head, External Approach"
18955,DRG22004,0PQD0ZZ,"Repair Left Humeral Head, Open Approach"
18956,DRG22004,0PQD3ZZ,"Repair Left Humeral Head, Percutaneous Approach"
18957,DRG22004,0PQD4ZZ,"Repair Left Humeral Head, Percutaneous Endoscopic Approach"
18958,DRG22004,0PQDXZZ,"Repair Left Humeral Head, External Approach"
18959,DRG22004,0PQF0ZZ,"Repair Right Humeral Shaft, Open Approach"
18960,DRG22004,0PQF3ZZ,"Repair Right Humeral Shaft, Percutaneous Approach"
18961,DRG22004,0PQF4ZZ,"Repair Right Humeral Shaft, Percutaneous Endoscopic Approach"
18962,DRG22004,0PQFXZZ,"Repair Right Humeral Shaft, External Approach"
18963,DRG22004,0PQG0ZZ,"Repair Left Humeral Shaft, Open Approach"
18964,DRG22004,0PQG3ZZ,"Repair Left Humeral Shaft, Percutaneous Approach"
18965,DRG22004,0PQG4ZZ,"Repair Left Humeral Shaft, Percutaneous Endoscopic Approach"
18966,DRG22004,0PQGXZZ,"Repair Left Humeral Shaft, External Approach"
18967,DRG22004,0PRC07Z,"Replacement of Right Humeral Head with Autologous Tissue Substitute, Open Approach"
18968,DRG22004,0PRC0JZ,"Replacement of Right Humeral Head with Synthetic Substitute, Open Approach"
18969,DRG22004,0PRC0KZ,"Replacement of Right Humeral Head with Nonautologous Tissue Substitute, Open Approach"
18970,DRG22004,0PRC37Z,"Replacement of Right Humeral Head with Autologous Tissue Substitute, Percutaneous Approach"
18971,DRG22004,0PRC3JZ,"Replacement of Right Humeral Head with Synthetic Substitute, Percutaneous Approach"
18972,DRG22004,0PRC3KZ,"Replacement of Right Humeral Head with Nonautologous Tissue Substitute, Percutaneous Approach"
18973,DRG22004,0PRC47Z,"Replacement of Right Humeral Head with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
18974,DRG22004,0PRC4JZ,"Replacement of Right Humeral Head with Synthetic Substitute, Percutaneous Endoscopic Approach"
18975,DRG22004,0PRC4KZ,"Replacement of Right Humeral Head with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
18976,DRG22004,0PRD07Z,"Replacement of Left Humeral Head with Autologous Tissue Substitute, Open Approach"
18977,DRG22004,0PRD0JZ,"Replacement of Left Humeral Head with Synthetic Substitute, Open Approach"
18978,DRG22004,0PRD0KZ,"Replacement of Left Humeral Head with Nonautologous Tissue Substitute, Open Approach"
18979,DRG22004,0PRD37Z,"Replacement of Left Humeral Head with Autologous Tissue Substitute, Percutaneous Approach"
18980,DRG22004,0PRD3JZ,"Replacement of Left Humeral Head with Synthetic Substitute, Percutaneous Approach"
18981,DRG22004,0PRD3KZ,"Replacement of Left Humeral Head with Nonautologous Tissue Substitute, Percutaneous Approach"
18982,DRG22004,0PRD47Z,"Replacement of Left Humeral Head with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
18983,DRG22004,0PRD4JZ,"Replacement of Left Humeral Head with Synthetic Substitute, Percutaneous Endoscopic Approach"
18984,DRG22004,0PRD4KZ,"Replacement of Left Humeral Head with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
18985,DRG22004,0PRF07Z,"Replacement of Right Humeral Shaft with Autologous Tissue Substitute, Open Approach"
18986,DRG22004,0PRF0JZ,"Replacement of Right Humeral Shaft with Synthetic Substitute, Open Approach"
18987,DRG22004,0PRF0KZ,"Replacement of Right Humeral Shaft with Nonautologous Tissue Substitute, Open Approach"
18988,DRG22004,0PRF37Z,"Replacement of Right Humeral Shaft with Autologous Tissue Substitute, Percutaneous Approach"
18989,DRG22004,0PRF3JZ,"Replacement of Right Humeral Shaft with Synthetic Substitute, Percutaneous Approach"
18990,DRG22004,0PRF3KZ,"Replacement of Right Humeral Shaft with Nonautologous Tissue Substitute, Percutaneous Approach"
18991,DRG22004,0PRF47Z,"Replacement of Right Humeral Shaft with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
18992,DRG22004,0PRF4JZ,"Replacement of Right Humeral Shaft with Synthetic Substitute, Percutaneous Endoscopic Approach"
18993,DRG22004,0PRF4KZ,"Replacement of Right Humeral Shaft with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
18994,DRG22004,0PRG07Z,"Replacement of Left Humeral Shaft with Autologous Tissue Substitute, Open Approach"
18995,DRG22004,0PRG0JZ,"Replacement of Left Humeral Shaft with Synthetic Substitute, Open Approach"
18996,DRG22004,0PRG0KZ,"Replacement of Left Humeral Shaft with Nonautologous Tissue Substitute, Open Approach"
18997,DRG22004,0PRG37Z,"Replacement of Left Humeral Shaft with Autologous Tissue Substitute, Percutaneous Approach"
18998,DRG22004,0PRG3JZ,"Replacement of Left Humeral Shaft with Synthetic Substitute, Percutaneous Approach"
18999,DRG22004,0PRG3KZ,"Replacement of Left Humeral Shaft with Nonautologous Tissue Substitute, Percutaneous Approach"
19000,DRG22004,0PRG47Z,"Replacement of Left Humeral Shaft with Autologous Tissue Substitute, Percutaneous Endoscopic Approach"
19001,DRG22004,0PRG4JZ,"Replacement of Left Humeral Shaft with Synthetic Substitute, Percutaneous Endoscopic Approach"
19002,DRG22004,0PRG4KZ,"Replacement of Left Humeral Shaft with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach"
19003,DRG22004,0PSC04Z,"Reposition Right Humeral Head with Internal Fixation Device, Open Approach"
19004,DRG22004,0PSC05Z,"Reposition Right Humeral Head with External Fixation Device, Open Approach"
19005,DRG22004,0PSC06Z,"Reposition Right Humeral Head with Intramedullary Internal Fixation Device, Open Approach"
19006,DRG22004,0PSC0BZ,"Reposition Right Humeral Head with Monoplanar External Fixation Device, Open Approach"
19007,DRG22004,0PSC0CZ,"Reposition Right Humeral Head with Ring External Fixation Device, Open Approach"
19008,DRG22004,0PSC0DZ,"Reposition Right Humeral Head with Hybrid External Fixation Device, Open Approach"
19009,DRG22004,0PSC0ZZ,"Reposition Right Humeral Head, Open Approach"
19010,DRG22004,0PSC34Z,"Reposition Right Humeral Head with Internal Fixation Device, Percutaneous Approach"
19011,DRG22004,0PSC35Z,"Reposition Right Humeral Head with External Fixation Device, Percutaneous Approach"
19012,DRG22004,0PSC3BZ,"Reposition Right Humeral Head with Monoplanar External Fixation Device, Percutaneous Approach"
19013,DRG22004,0PSC3CZ,"Reposition Right Humeral Head with Ring External Fixation Device, Percutaneous Approach"
19014,DRG22004,0PSC3DZ,"Reposition Right Humeral Head with Hybrid External Fixation Device, Percutaneous Approach"
19015,DRG22004,0PSC44Z,"Reposition Right Humeral Head with Internal Fixation Device, Percutaneous Endoscopic Approach"
19016,DRG22004,0PSC45Z,"Reposition Right Humeral Head with External Fixation Device, Percutaneous Endoscopic Approach"
19017,DRG22004,0PSC4BZ,"Reposition Right Humeral Head with Monoplanar External Fixation Device, Percutaneous Endoscopic Approach"
19018,DRG22004,0PSC4CZ,"Reposition Right Humeral Head with Ring External Fixation Device, Percutaneous Endoscopic Approach"
19019,DRG22004,0PSC4DZ,"Reposition Right Humeral Head with Hybrid External Fixation Device, Percutaneous Endoscopic Approach"
19020,DRG22004,0PSD04Z,"Reposition Left Humeral Head with Internal Fixation Device, Open Approach"
19021,DRG22004,0PSD05Z,"Reposition Left Humeral Head with External Fixation Device, Open Approach"
19022,DRG22004,0PSD06Z,"Reposition Left Humeral Head with Intramedullary Internal Fixation Device, Open Approach"
19023,DRG22004,0PSD0BZ,"Reposition Left Humeral Head with Monoplanar External Fixation Device, Open Approach"
19024,DRG22004,0PSD0CZ,"Reposition Left Humeral Head with Ring External Fixation Device, Open Approach"
19025,DRG22004,0PSD0DZ,"Reposition Left Humeral Head with Hybrid External Fixation Device, Open Approach"
19026,DRG22004,0PSD0ZZ,"Reposition Left Humeral Head, Open Approach"
19027,DRG22004,0PSD34Z,"Reposition Left Humeral Head with Internal Fixation Device, Percutaneous Approach"
19028,DRG22004,0PSD35Z,"Reposition Left Humeral Head with External Fixation Device, Percutaneous Approach"
19029,DRG22004,0PSD3BZ,"Reposition Left Humeral Head with Monoplanar External Fixation Device, Percutaneous Approach"
19030,DRG22004,0PSD3CZ,"Reposition Left Humeral Head with Ring External Fixation Device, Percutaneous Approach"
19031,DRG22004,0PSD3DZ,"Reposition Left Humeral Head with Hybrid External Fixation Device, Percutaneous Approach"
19032,DRG22004,0PSD44Z,"Reposition Left Humeral Head with Internal Fixation Device, Percutaneous Endoscopic Approach"
19033,DRG22004,0PSD45Z,"Reposition Left Humeral Head with External Fixation Device, Percutaneous Endoscopic Approach"
19034,DRG22004,0PSD4BZ,"Reposition Left Humeral Head with Monoplanar External Fixation Device, Percutaneous Endoscopic Approach"
19035,DRG22004,0PSD4CZ,"Reposition Left Humeral Head with Ring External Fixation Device, Percutaneous Endoscopic Approach"
19036,DRG22004,0PSD4DZ,"Reposition Left Humeral Head with Hybrid External Fixation Device, Percutaneous Endoscopic Approach"
19037,DRG22004,0PSF04Z,"Reposition Right Humeral Shaft with Internal Fixation Device, Open Approach"
19038,DRG22004,0PSF05Z,"Reposition Right Humeral Shaft with External Fixation Device, Open Approach"
19039,DRG22004,0PSF06Z,"Reposition Right Humeral Shaft with Intramedullary Internal Fixation Device, Open Approach"
19040,DRG22004,0PSF0BZ,"Reposition Right Humeral Shaft with Monoplanar External Fixation Device, Open Approach"
19041,DRG22004,0PSF0CZ,"Reposition Right Humeral Shaft with Ring External Fixation Device, Open Approach"
19042,DRG22004,0PSF0DZ,"Reposition Right Humeral Shaft with Hybrid External Fixation Device, Open Approach"
19043,DRG22004,0PSF0ZZ,"Reposition Right Humeral Shaft, Open Approach"
19044,DRG22004,0PSF34Z,"Reposition Right Humeral Shaft with Internal Fixation Device, Percutaneous Approach"
19045,DRG22004,0PSF35Z,"Reposition Right Humeral Shaft with External Fixation Device, Percutaneous Approach"
19046,DRG22004,0PSF3BZ,"Reposition Right Humeral Shaft with Monoplanar External Fixation Device, Percutaneous Approach"
19047,DRG22004,0PSF3CZ,"Reposition Right Humeral Shaft with Ring External Fixation Device, Percutaneous Approach"
19048,DRG22004,0PSF3DZ,"Reposition Right Humeral Shaft with Hybrid External Fixation Device, Percutaneous Approach"
19049,DRG22004,0PSF44Z,"Reposition Right Humeral Shaft with Internal Fixation Device, Percutaneous Endoscopic Approach"
19050,DRG22004,0PSF45Z,"Reposition Right Humeral Shaft with External Fixation Device, Percutaneous Endoscopic Approach"
19051,DRG22004,0PSF4BZ,"Reposition Right Humeral Shaft with Monoplanar External Fixation Device, Percutaneous Endoscopic Approach"
19052,DRG22004,0PSF4CZ,"Reposition Right Humeral Shaft with Ring External Fixation Device, Percutaneous Endoscopic Approach"
19053,DRG22004,0PSF4DZ,"Reposition Right Humeral Shaft with Hybrid External Fixation Device, Percutaneous Endoscopic Approach"
