,DRG,CM-PCS,en
33508,DRG11606,02H40JZ,"Insertion of Pacemaker Lead into Coronary Vein, Open Approach"
33509,DRG11606,02H40KZ,"Insertion of Defibrillator Lead into Coronary Vein, Open Approach"
33510,DRG11606,02H40MZ,"Insertion of Cardiac Lead into Coronary Vein, Open Approach"
33511,DRG11606,02H43JZ,"Insertion of Pacemaker Lead into Coronary Vein, Percutaneous Approach"
33512,DRG11606,02H43KZ,"Insertion of Defibrillator Lead into Coronary Vein, Percutaneous Approach"
33513,DRG11606,02H43MZ,"Insertion of Cardiac Lead into Coronary Vein, Percutaneous Approach"
33514,DRG11606,02H44JZ,"Insertion of Pacemaker Lead into Coronary Vein, Percutaneous Endoscopic Approach"
33515,DRG11606,02H44KZ,"Insertion of Defibrillator Lead into Coronary Vein, Percutaneous Endoscopic Approach"
33516,DRG11606,02H44MZ,"Insertion of Cardiac Lead into Coronary Vein, Percutaneous Endoscopic Approach"
33517,DRG11606,02H60JZ,"Insertion of Pacemaker Lead into Right Atrium, Open Approach"
33518,DRG11606,02H60KZ,"Insertion of Defibrillator Lead into Right Atrium, Open Approach"
33519,DRG11606,02H60MZ,"Insertion of Cardiac Lead into Right Atrium, Open Approach"
33520,DRG11606,02H63JZ,"Insertion of Pacemaker Lead into Right Atrium, Percutaneous Approach"
33521,DRG11606,02H63KZ,"Insertion of Defibrillator Lead into Right Atrium, Percutaneous Approach"
33522,DRG11606,02H63MZ,"Insertion of Cardiac Lead into Right Atrium, Percutaneous Approach"
33523,DRG11606,02H64JZ,"Insertion of Pacemaker Lead into Right Atrium, Percutaneous Endoscopic Approach"
33524,DRG11606,02H64KZ,"Insertion of Defibrillator Lead into Right Atrium, Percutaneous Endoscopic Approach"
33525,DRG11606,02H64MZ,"Insertion of Cardiac Lead into Right Atrium, Percutaneous Endoscopic Approach"
33526,DRG11606,02H70JZ,"Insertion of Pacemaker Lead into Left Atrium, Open Approach"
33527,DRG11606,02H70KZ,"Insertion of Defibrillator Lead into Left Atrium, Open Approach"
33528,DRG11606,02H70MZ,"Insertion of Cardiac Lead into Left Atrium, Open Approach"
33529,DRG11606,02H73JZ,"Insertion of Pacemaker Lead into Left Atrium, Percutaneous Approach"
33530,DRG11606,02H73KZ,"Insertion of Defibrillator Lead into Left Atrium, Percutaneous Approach"
33531,DRG11606,02H73MZ,"Insertion of Cardiac Lead into Left Atrium, Percutaneous Approach"
33532,DRG11606,02H74JZ,"Insertion of Pacemaker Lead into Left Atrium, Percutaneous Endoscopic Approach"
33533,DRG11606,02H74KZ,"Insertion of Defibrillator Lead into Left Atrium, Percutaneous Endoscopic Approach"
33534,DRG11606,02H74MZ,"Insertion of Cardiac Lead into Left Atrium, Percutaneous Endoscopic Approach"
33535,DRG11606,02HK0JZ,"Insertion of Pacemaker Lead into Right Ventricle, Open Approach"
33536,DRG11606,02HK0KZ,"Insertion of Defibrillator Lead into Right Ventricle, Open Approach"
33537,DRG11606,02HK0MZ,"Insertion of Cardiac Lead into Right Ventricle, Open Approach"
33538,DRG11606,02HK3JZ,"Insertion of Pacemaker Lead into Right Ventricle, Percutaneous Approach"
33539,DRG11606,02HK3KZ,"Insertion of Defibrillator Lead into Right Ventricle, Percutaneous Approach"
33540,DRG11606,02HK3MZ,"Insertion of Cardiac Lead into Right Ventricle, Percutaneous Approach"
33541,DRG11606,02HK4JZ,"Insertion of Pacemaker Lead into Right Ventricle, Percutaneous Endoscopic Approach"
33542,DRG11606,02HK4KZ,"Insertion of Defibrillator Lead into Right Ventricle, Percutaneous Endoscopic Approach"
33543,DRG11606,02HK4MZ,"Insertion of Cardiac Lead into Right Ventricle, Percutaneous Endoscopic Approach"
33544,DRG11606,02HL0JZ,"Insertion of Pacemaker Lead into Left Ventricle, Open Approach"
33545,DRG11606,02HL0KZ,"Insertion of Defibrillator Lead into Left Ventricle, Open Approach"
33546,DRG11606,02HL0MZ,"Insertion of Cardiac Lead into Left Ventricle, Open Approach"
33547,DRG11606,02HL3JZ,"Insertion of Pacemaker Lead into Left Ventricle, Percutaneous Approach"
33548,DRG11606,02HL3KZ,"Insertion of Defibrillator Lead into Left Ventricle, Percutaneous Approach"
33549,DRG11606,02HL3MZ,"Insertion of Cardiac Lead into Left Ventricle, Percutaneous Approach"
33550,DRG11606,02HL4JZ,"Insertion of Pacemaker Lead into Left Ventricle, Percutaneous Endoscopic Approach"
33551,DRG11606,02HL4KZ,"Insertion of Defibrillator Lead into Left Ventricle, Percutaneous Endoscopic Approach"
33552,DRG11606,02HL4MZ,"Insertion of Cardiac Lead into Left Ventricle, Percutaneous Endoscopic Approach"
33553,DRG11606,02HN0JZ,"Insertion of Pacemaker Lead into Pericardium, Open Approach"
33554,DRG11606,02HN0KZ,"Insertion of Defibrillator Lead into Pericardium, Open Approach"
33555,DRG11606,02HN0MZ,"Insertion of Cardiac Lead into Pericardium, Open Approach"
33556,DRG11606,02HN3JZ,"Insertion of Pacemaker Lead into Pericardium, Percutaneous Approach"
33557,DRG11606,02HN3KZ,"Insertion of Defibrillator Lead into Pericardium, Percutaneous Approach"
33558,DRG11606,02HN3MZ,"Insertion of Cardiac Lead into Pericardium, Percutaneous Approach"
33559,DRG11606,02HN4JZ,"Insertion of Pacemaker Lead into Pericardium, Percutaneous Endoscopic Approach"
33560,DRG11606,02HN4KZ,"Insertion of Defibrillator Lead into Pericardium, Percutaneous Endoscopic Approach"
33561,DRG11606,02HN4MZ,"Insertion of Cardiac Lead into Pericardium, Percutaneous Endoscopic Approach"
33562,DRG11606,02WA0MZ,"Revision of Cardiac Lead in Heart, Open Approach"
33563,DRG11606,02WA3MZ,"Revision of Cardiac Lead in Heart, Percutaneous Approach"
33564,DRG11606,02WA4MZ,"Revision of Cardiac Lead in Heart, Percutaneous Endoscopic Approach"
33565,DRG11606,0JH607Z,"Insertion of Cardiac Resynchronization Pacemaker Pulse Generator into Chest Subcutaneous Tissue and Fascia, Open Approach"
33566,DRG11606,0JH609Z,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Chest Subcutaneous Tissue and Fascia, Open Approach"
33567,DRG11606,0JH637Z,"Insertion of Cardiac Resynchronization Pacemaker Pulse Generator into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach"
33568,DRG11606,0JH639Z,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Chest Subcutaneous Tissue and Fascia, Percutaneous Approach"
33569,DRG11606,0JH807Z,"Insertion of Cardiac Resynchronization Pacemaker Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach"
33570,DRG11606,0JH809Z,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach"
33571,DRG11606,0JH837Z,"Insertion of Cardiac Resynchronization Pacemaker Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach"
33572,DRG11606,0JH839Z,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach"
33575,DRG11606,0200003,Atrial synchronous biventricular pacing device implant 
33576,DRG11606,0200004,Insertion of Lead - Atrial synchronous biventricular pacing device implant 
33577,DRG11606,0200005,Atrial synchronous biventricular pacing device implant and lead insertion
