,DRG,CM-PCS,en
12658,DRG10406,5A15223,"Extracorporeal Membrane Oxygenation, Continuous"
12661,DRG10406,4A020N6,"Measurement of Cardiac Sampling and Pressure, Right Heart, Open Approach"
12662,DRG10406,4A020N7,"Measurement of Cardiac Sampling and Pressure, Left Heart, Open Approach"
12663,DRG10406,4A020N8,"Measurement of Cardiac Sampling and Pressure, Bilateral, Open Approach"
12664,DRG10406,4A023FZ,"Measurement of Cardiac Rhythm, Percutaneous Approach"
12665,DRG10406,4A023N6,"Measurement of Cardiac Sampling and Pressure, Right Heart, Percutaneous Approach"
12666,DRG10406,4A023N7,"Measurement of Cardiac Sampling and Pressure, Left Heart, Percutaneous Approach"
12667,DRG10406,4A023N8,"Measurement of Cardiac Sampling and Pressure, Bilateral, Percutaneous Approach"
12668,DRG10406,4A02X4Z,"Measurement of Cardiac Electrical Activity, External Approach"
12669,DRG10406,4A02XFZ,"Measurement of Cardiac Rhythm, External Approach"
12670,DRG10406,B2000ZZ,Plain Radiography of Single Coronary Artery using High Osmolar Contrast
12671,DRG10406,B2001ZZ,Plain Radiography of Single Coronary Artery using Low Osmolar Contrast
12672,DRG10406,B200YZZ,Plain Radiography of Single Coronary Artery using Other Contrast
12673,DRG10406,B2010ZZ,Plain Radiography of Multiple Coronary Arteries using High Osmolar Contrast
12674,DRG10406,B2011ZZ,Plain Radiography of Multiple Coronary Arteries using Low Osmolar Contrast
12675,DRG10406,B201YZZ,Plain Radiography of Multiple Coronary Arteries using Other Contrast
12676,DRG10406,B2020ZZ,Plain Radiography of Single Coronary Artery Bypass Graft using High Osmolar Contrast
12677,DRG10406,B2021ZZ,Plain Radiography of Single Coronary Artery Bypass Graft using Low Osmolar Contrast
12678,DRG10406,B202YZZ,Plain Radiography of Single Coronary Artery Bypass Graft using Other Contrast
12679,DRG10406,B2030ZZ,Plain Radiography of Multiple Coronary Artery Bypass Grafts using High Osmolar Contrast
12680,DRG10406,B2031ZZ,Plain Radiography of Multiple Coronary Artery Bypass Grafts using Low Osmolar Contrast
12681,DRG10406,B203YZZ,Plain Radiography of Multiple Coronary Artery Bypass Grafts using Other Contrast
12682,DRG10406,B2040ZZ,Plain Radiography of Right Heart using High Osmolar Contrast
12683,DRG10406,B2041ZZ,Plain Radiography of Right Heart using Low Osmolar Contrast
12684,DRG10406,B204YZZ,Plain Radiography of Right Heart using Other Contrast
12685,DRG10406,B2050ZZ,Plain Radiography of Left Heart using High Osmolar Contrast
12686,DRG10406,B2051ZZ,Plain Radiography of Left Heart using Low Osmolar Contrast
12687,DRG10406,B205YZZ,Plain Radiography of Left Heart using Other Contrast
12688,DRG10406,B2060ZZ,Plain Radiography of Right and Left Heart using High Osmolar Contrast
12689,DRG10406,B2061ZZ,Plain Radiography of Right and Left Heart using Low Osmolar Contrast
12690,DRG10406,B206YZZ,Plain Radiography of Right and Left Heart using Other Contrast
12691,DRG10406,B2070ZZ,Plain Radiography of Right Internal Mammary Bypass Graft using High Osmolar Contrast
12692,DRG10406,B2071ZZ,Plain Radiography of Right Internal Mammary Bypass Graft using Low Osmolar Contrast
12693,DRG10406,B207YZZ,Plain Radiography of Right Internal Mammary Bypass Graft using Other Contrast
12694,DRG10406,B2080ZZ,Plain Radiography of Left Internal Mammary Bypass Graft using High Osmolar Contrast
12695,DRG10406,B2081ZZ,Plain Radiography of Left Internal Mammary Bypass Graft using Low Osmolar Contrast
12696,DRG10406,B208YZZ,Plain Radiography of Left Internal Mammary Bypass Graft using Other Contrast
12697,DRG10406,B20F0ZZ,Plain Radiography of Other Bypass Graft using High Osmolar Contrast
12698,DRG10406,B20F1ZZ,Plain Radiography of Other Bypass Graft using Low Osmolar Contrast
12699,DRG10406,B20FYZZ,Plain Radiography of Other Bypass Graft using Other Contrast
12700,DRG10406,B2100ZZ,Fluoroscopy of Single Coronary Artery using High Osmolar Contrast
12701,DRG10406,B2101ZZ,Fluoroscopy of Single Coronary Artery using Low Osmolar Contrast
12702,DRG10406,B210YZZ,Fluoroscopy of Single Coronary Artery using Other Contrast
12703,DRG10406,B2110ZZ,Fluoroscopy of Multiple Coronary Arteries using High Osmolar Contrast
12704,DRG10406,B2111ZZ,Fluoroscopy of Multiple Coronary Arteries using Low Osmolar Contrast
12705,DRG10406,B211YZZ,Fluoroscopy of Multiple Coronary Arteries using Other Contrast
12706,DRG10406,B2120ZZ,Fluoroscopy of Single Coronary Artery Bypass Graft using High Osmolar Contrast
12707,DRG10406,B2121ZZ,Fluoroscopy of Single Coronary Artery Bypass Graft using Low Osmolar Contrast
12708,DRG10406,B212YZZ,Fluoroscopy of Single Coronary Artery Bypass Graft using Other Contrast
12709,DRG10406,B2130ZZ,Fluoroscopy of Multiple Coronary Artery Bypass Grafts using High Osmolar Contrast
12710,DRG10406,B2131ZZ,Fluoroscopy of Multiple Coronary Artery Bypass Grafts using Low Osmolar Contrast
12711,DRG10406,B213YZZ,Fluoroscopy of Multiple Coronary Artery Bypass Grafts using Other Contrast
12712,DRG10406,B2140ZZ,Fluoroscopy of Right Heart using High Osmolar Contrast
12713,DRG10406,B2141ZZ,Fluoroscopy of Right Heart using Low Osmolar Contrast
12714,DRG10406,B214YZZ,Fluoroscopy of Right Heart using Other Contrast
12715,DRG10406,B2150ZZ,Fluoroscopy of Left Heart using High Osmolar Contrast
12716,DRG10406,B2151ZZ,Fluoroscopy of Left Heart using Low Osmolar Contrast
12717,DRG10406,B215YZZ,Fluoroscopy of Left Heart using Other Contrast
12718,DRG10406,B2160ZZ,Fluoroscopy of Right and Left Heart using High Osmolar Contrast
12719,DRG10406,B2161ZZ,Fluoroscopy of Right and Left Heart using Low Osmolar Contrast
12720,DRG10406,B216YZZ,Fluoroscopy of Right and Left Heart using Other Contrast
12721,DRG10406,B2170ZZ,Fluoroscopy of Right Internal Mammary Bypass Graft using High Osmolar Contrast
12722,DRG10406,B2171ZZ,Fluoroscopy of Right Internal Mammary Bypass Graft using Low Osmolar Contrast
12723,DRG10406,B217YZZ,Fluoroscopy of Right Internal Mammary Bypass Graft using Other Contrast
12724,DRG10406,B2180ZZ,Fluoroscopy of Left Internal Mammary Bypass Graft using High Osmolar Contrast
12725,DRG10406,B2181ZZ,Fluoroscopy of Left Internal Mammary Bypass Graft using Low Osmolar Contrast
12726,DRG10406,B218YZZ,Fluoroscopy of Left Internal Mammary Bypass Graft using Other Contrast
12727,DRG10406,B21F0ZZ,Fluoroscopy of Other Bypass Graft using High Osmolar Contrast
12728,DRG10406,B21F1ZZ,Fluoroscopy of Other Bypass Graft using Low Osmolar Contrast
12729,DRG10406,B21FYZZ,Fluoroscopy of Other Bypass Graft using Other Contrast
