,DRG,CM-PCS,en
65097,DRG25604,B902,Sequelae of tuberculosis of bones and joints
65098,DRG25604,D1600,Benign neoplasm of scapula and long bones of unspecified upper limb
65099,DRG25604,D1601,Benign neoplasm of scapula and long bones of right upper limb
65100,DRG25604,D1602,Benign neoplasm of scapula and long bones of left upper limb
65101,DRG25604,D1610,Benign neoplasm of short bones of unspecified upper limb
65102,DRG25604,D1611,Benign neoplasm of short bones of right upper limb
65103,DRG25604,D1612,Benign neoplasm of short bones of left upper limb
65104,DRG25604,D1620,Benign neoplasm of long bones of unspecified lower limb
65105,DRG25604,D1621,Benign neoplasm of long bones of right lower limb
65106,DRG25604,D1622,Benign neoplasm of long bones of left lower limb
65107,DRG25604,D1630,Benign neoplasm of short bones of unspecified lower limb
65108,DRG25604,D1631,Benign neoplasm of short bones of right lower limb
65109,DRG25604,D1632,Benign neoplasm of short bones of left lower limb
65110,DRG25604,D164,Benign neoplasm of bones of skull and face
65111,DRG25604,D166,Benign neoplasm of vertebral column
65112,DRG25604,D168,"Benign neoplasm of pelvic bones, sacrum and coccyx"
65113,DRG25604,D169,"Benign neoplasm of bone and articular cartilage, unspecified"
65114,DRG25604,D210,"Benign neoplasm of connective and other soft tissue of head, face and neck"
65115,DRG25604,D2110,"Benign neoplasm of connective and other soft tissue of unspecified upper limb, including shoulder"
65116,DRG25604,D2111,"Benign neoplasm of connective and other soft tissue of right upper limb, including shoulder"
65117,DRG25604,D2112,"Benign neoplasm of connective and other soft tissue of left upper limb, including shoulder"
65118,DRG25604,D2120,"Benign neoplasm of connective and other soft tissue of unspecified lower limb, including hip"
65119,DRG25604,D2121,"Benign neoplasm of connective and other soft tissue of right lower limb, including hip"
65120,DRG25604,D2122,"Benign neoplasm of connective and other soft tissue of left lower limb, including hip"
65121,DRG25604,D213,Benign neoplasm of connective and other soft tissue of thorax
65122,DRG25604,D214,Benign neoplasm of connective and other soft tissue of abdomen
65123,DRG25604,D215,Benign neoplasm of connective and other soft tissue of pelvis
65124,DRG25604,D216,"Benign neoplasm of connective and other soft tissue of trunk, unspecified"
65125,DRG25604,D219,"Benign neoplasm of connective and other soft tissue, unspecified"
65126,DRG25604,D3610,"Benign neoplasm of peripheral nerves and autonomic nervous system, unspecified"
