,DRG,CM-PCS,en
6352,DRG51102,T2020XA,"Burn of second degree of head, face, and neck, unspecified site, initial encounter"
6353,DRG51102,T2060XA,"Corrosion of second degree of head, face, and neck, unspecified site, initial encounter"
6354,DRG51102,T20211A,"Burn of second degree of right ear [any part, except ear drum], initial encounter"
6355,DRG51102,T20212A,"Burn of second degree of left ear [any part, except ear drum], initial encounter"
6356,DRG51102,T20219A,"Burn of second degree of unspecified ear [any part, except ear drum], initial encounter"
6357,DRG51102,T20611A,"Corrosion of second degree of right ear [any part, except ear drum], initial encounter"
6358,DRG51102,T20612A,"Corrosion of second degree of left ear [any part, except ear drum], initial encounter"
6359,DRG51102,T20619A,"Corrosion of second degree of unspecified ear [any part, except ear drum], initial encounter"
6360,DRG51102,T2022XA,"Burn of second degree of lip(s), initial encounter"
6361,DRG51102,T2062XA,"Corrosion of second degree of lip(s), initial encounter"
6362,DRG51102,T2023XA,"Burn of second degree of chin, initial encounter"
6363,DRG51102,T2063XA,"Corrosion of second degree of chin, initial encounter"
6364,DRG51102,T2024XA,"Burn of second degree of nose (septum), initial encounter"
6365,DRG51102,T2064XA,"Corrosion of second degree of nose (septum), initial encounter"
6366,DRG51102,T2025XA,"Burn of second degree of scalp [any part], initial encounter"
6367,DRG51102,T2065XA,"Corrosion of second degree of scalp [any part], initial encounter"
6368,DRG51102,T2026XA,"Burn of second degree of forehead and cheek, initial encounter"
6369,DRG51102,T2066XA,"Corrosion of second degree of forehead and cheek, initial encounter"
6370,DRG51102,T2027XA,"Burn of second degree of neck, initial encounter"
6371,DRG51102,T2067XA,"Corrosion of second degree of neck, initial encounter"
6372,DRG51102,T2029XA,"Burn of second degree of multiple sites of head, face, and neck, initial encounter"
6373,DRG51102,T2069XA,"Corrosion of second degree of multiple sites of head, face, and neck, initial encounter"
6374,DRG51102,T2120XA,"Burn of second degree of trunk, unspecified site, initial encounter"
6375,DRG51102,T2160XA,"Corrosion of second degree of trunk, unspecified site, initial encounter"
6376,DRG51102,T2121XA,"Burn of second degree of chest wall, initial encounter"
6377,DRG51102,T2161XA,"Corrosion of second degree of chest wall, initial encounter"
6378,DRG51102,T2122XA,"Burn of second degree of abdominal wall, initial encounter"
6379,DRG51102,T2162XA,"Corrosion of second degree of abdominal wall, initial encounter"
6380,DRG51102,T2123XA,"Burn of second degree of upper back, initial encounter"
6381,DRG51102,T2124XA,"Burn of second degree of lower back, initial encounter"
6382,DRG51102,T2125XA,"Burn of second degree of buttock, initial encounter"
6383,DRG51102,T2163XA,"Corrosion of second degree of upper back, initial encounter"
6384,DRG51102,T2164XA,"Corrosion of second degree of lower back, initial encounter"
6385,DRG51102,T2165XA,"Corrosion of second degree of buttock, initial encounter"
6386,DRG51102,T2126XA,"Burn of second degree of male genital region, initial encounter"
6387,DRG51102,T2127XA,"Burn of second degree of female genital region, initial encounter"
6388,DRG51102,T2166XA,"Corrosion of second degree of male genital region, initial encounter"
6389,DRG51102,T2167XA,"Corrosion of second degree of female genital region, initial encounter"
6390,DRG51102,T2129XA,"Burn of second degree of other site of trunk, initial encounter"
6391,DRG51102,T2169XA,"Corrosion of second degree of other site of trunk, initial encounter"
6392,DRG51102,T2220XA,"Burn of second degree of shoulder and upper limb, except wrist and hand, unspecified site, initial encounter"
6393,DRG51102,T2260XA,"Corrosion of second degree of shoulder and upper limb, except wrist and hand, unspecified site, initial encounter"
6394,DRG51102,T22211A,"Burn of second degree of right forearm, initial encounter"
6395,DRG51102,T22212A,"Burn of second degree of left forearm, initial encounter"
6396,DRG51102,T22219A,"Burn of second degree of unspecified forearm, initial encounter"
6397,DRG51102,T22611A,"Corrosion of second degree of right forearm, initial encounter"
6398,DRG51102,T22612A,"Corrosion of second degree of left forearm, initial encounter"
6399,DRG51102,T22619A,"Corrosion of second degree of unspecified forearm, initial encounter"
6400,DRG51102,T22221A,"Burn of second degree of right elbow, initial encounter"
6401,DRG51102,T22222A,"Burn of second degree of left elbow, initial encounter"
6402,DRG51102,T22229A,"Burn of second degree of unspecified elbow, initial encounter"
6403,DRG51102,T22621A,"Corrosion of second degree of right elbow, initial encounter"
6404,DRG51102,T22622A,"Corrosion of second degree of left elbow, initial encounter"
6405,DRG51102,T22629A,"Corrosion of second degree of unspecified elbow, initial encounter"
6406,DRG51102,T22231A,"Burn of second degree of right upper arm, initial encounter"
6407,DRG51102,T22232A,"Burn of second degree of left upper arm, initial encounter"
6408,DRG51102,T22239A,"Burn of second degree of unspecified upper arm, initial encounter"
6409,DRG51102,T22631A,"Corrosion of second degree of right upper arm, initial encounter"
6410,DRG51102,T22632A,"Corrosion of second degree of left upper arm, initial encounter"
6411,DRG51102,T22639A,"Corrosion of second degree of unspecified upper arm, initial encounter"
6412,DRG51102,T22241A,"Burn of second degree of right axilla, initial encounter"
6413,DRG51102,T22242A,"Burn of second degree of left axilla, initial encounter"
6414,DRG51102,T22249A,"Burn of second degree of unspecified axilla, initial encounter"
6415,DRG51102,T22641A,"Corrosion of second degree of right axilla, initial encounter"
6416,DRG51102,T22642A,"Corrosion of second degree of left axilla, initial encounter"
6417,DRG51102,T22649A,"Corrosion of second degree of unspecified axilla, initial encounter"
6418,DRG51102,T22251A,"Burn of second degree of right shoulder, initial encounter"
6419,DRG51102,T22252A,"Burn of second degree of left shoulder, initial encounter"
6420,DRG51102,T22259A,"Burn of second degree of unspecified shoulder, initial encounter"
6421,DRG51102,T22651A,"Corrosion of second degree of right shoulder, initial encounter"
6422,DRG51102,T22652A,"Corrosion of second degree of left shoulder, initial encounter"
6423,DRG51102,T22659A,"Corrosion of second degree of unspecified shoulder, initial encounter"
6424,DRG51102,T22261A,"Burn of second degree of right scapular region, initial encounter"
6425,DRG51102,T22262A,"Burn of second degree of left scapular region, initial encounter"
6426,DRG51102,T22269A,"Burn of second degree of unspecified scapular region, initial encounter"
6427,DRG51102,T22661A,"Corrosion of second degree of right scapular region, initial encounter"
6428,DRG51102,T22662A,"Corrosion of second degree of left scapular region, initial encounter"
6429,DRG51102,T22669A,"Corrosion of second degree of unspecified scapular region, initial encounter"
6430,DRG51102,T22291A,"Burn of second degree of multiple sites of right shoulder and upper limb, except wrist and hand, initial encounter"
6431,DRG51102,T22292A,"Burn of second degree of multiple sites of left shoulder and upper limb, except wrist and hand, initial encounter"
6432,DRG51102,T22299A,"Burn of second degree of multiple sites of unspecified shoulder and upper limb, except wrist and hand, initial encounter"
6433,DRG51102,T22691A,"Corrosion of second degree of multiple sites of right shoulder and upper limb, except wrist and hand, initial encounter"
6434,DRG51102,T22692A,"Corrosion of second degree of multiple sites of left shoulder and upper limb, except wrist and hand, initial encounter"
6435,DRG51102,T22699A,"Corrosion of second degree of multiple sites of unspecified shoulder and upper limb, except wrist and hand, initial encounter"
6436,DRG51102,T23201A,"Burn of second degree of right hand, unspecified site, initial encounter"
